id,player_id,group_id,start,end,current,playing
3518,7509,261,2014-12-13,,f,t
3549,39,10,2015-01-13,2015-09-13,f,t
3392,5016,3,2014-11-14,2015-09-02,f,t
3573,8410,262,2015-01-09,,f,t
3433,4393,259,2014-11-21,2015-10-14,f,t
3388,4392,256,2014-10-31,2015-10-05,f,t
3443,59,3,2014-12-11,2015-10-19,f,t
3396,18,14,2014-11-28,2015-10-30,f,t
3419,2567,14,2014-12-01,2015-10-30,f,t
3397,8227,257,2014-02-28,2015-11-17,f,t
3423,195,12,2014-12-10,2015-12-03,f,t
3393,7,135,2014-11-09,2015-12-15,f,t
3368,8148,207,2014-04-18,2014-07-06,f,t
2377,1756,191,2014-03-17,2014-03-23,f,t
3365,6413,207,,,f,t
3366,4481,207,2014-10-02,,f,t
3387,5336,256,2014-09-16,2015-03-15,f,t
3519,8575,261,2014-12-14,,f,t
3566,6179,142,,,f,t
3434,1192,259,2014-12-09,2016-02-04,f,t
3515,1171,261,,,f,t
3346,196,253,2014-08-10,,f,t
3507,317,220,2015-01-02,2016-03-02,f,t
3445,300,248,2014-12-11,2015-12-27,f,t
3555,9238,144,,,f,t
3374,312,205,2014-11-06,,f,t
3546,8834,258,2015-01-10,,f,t
3395,1652,248,2014-11-27,2016-03-18,f,t
3408,8959,258,,,f,t
3553,9284,144,,,f,t
3559,5337,111,2014-05-31,,f,t
3426,118,259,2014-08-30,2016-06-01,f,t
3560,5380,111,,,f,t
3563,7814,111,,,f,t
3564,5777,111,,,f,t
3415,5064,19,2014-12-01,2016-07-15,f,t
3422,590,249,2014-12-01,,f,t
3520,5846,261,2014-12-28,,f,t
3402,8947,257,,,f,t
3570,9368,142,2015-01-27,,f,t
3579,9385,142,,,f,t
3446,45,247,2014-12-14,,f,t
3403,6039,257,,2016-10-02,f,t
3425,5871,259,,2016-10-14,f,t
3391,722,11,2014-11-13,2016-10-18,f,t
3569,117,9,2015-01-23,2016-10-18,f,t
3523,4388,220,2015-01-06,2016-10-07,f,t
3420,2046,7,2014-11-28,,f,t
3550,277,7,2015-01-14,,f,t
3551,9282,144,,2017-01-08,f,t
3554,9231,144,,2017-01-08,f,t
3351,5130,254,2014-09-28,,f,t
3349,3642,254,,,f,t
3353,5131,254,,,f,t
3355,8611,254,,,f,t
3398,2504,257,2014-02-28,,f,t
3616,8809,257,,,f,t
3424,268,259,,,f,t
3372,8136,154,2014-08-07,2017-02-02,f,t
3375,8130,154,2014-08-15,2017-02-02,f,t
3516,369,261,,,f,t
3517,5388,261,,,f,t
3521,9264,261,,,f,t
3525,4496,220,2014-09-18,,f,t
3348,6293,111,,,f,t
3562,7802,111,,,f,t
3435,6038,259,,,f,t
3437,5890,259,,2017-06-17,f,t
3438,8294,259,,2017-06-17,f,t
3440,7554,259,,2017-06-17,f,t
3441,7555,259,,2017-06-17,f,t
3567,6278,183,2015-01-13,2017-08-08,f,t
3561,4814,111,,2017-09-14,f,t
3581,9447,213,,,f,t
3582,9448,213,,,f,t
3584,9449,213,,,f,t
3583,990,213,,,f,t
3386,4590,256,2014-11-12,2018-03-06,f,t
3389,5465,256,2014-09-15,2019-02-01,f,t
375,291,61,2011-11-07,2012-06-01,f,t
285,121,40,2011-01-04,2015-02-02,f,t
3557,3501,142,2015-01-17,,f,t
3618,9658,175,2013-05-28,,f,t
3512,24,249,2015-01-04,2015-02-22,f,t
3620,4105,263,,2015-02-22,f,t
3625,6182,263,2015-01-20,,t,t
3627,1387,263,,2014-12-16,f,t
3628,2382,264,2012-06-22,,f,t
3514,5355,261,,2015-02-04,f,t
3586,9450,213,,,f,t
3417,5201,253,2014-11-23,2015-02-26,f,t
3513,4109,219,2015-01-05,2015-03-09,f,t
3545,5980,154,2014-12-01,2014-12-07,f,t
3412,2170,24,2014-09-18,2015-04-30,f,t
3432,88,259,2014-11-08,2015-05-02,f,t
3436,5870,259,,2015-04-23,f,t
3427,5981,259,,2015-01-30,f,t
3580,5109,45,2015-01-18,2015-05-14,f,t
3439,4936,259,,2015-01-30,f,t
3430,8602,259,2014-10-10,2015-01-30,f,t
3544,7956,154,2015-01-04,2015-04-30,f,t
3418,172,111,2014-12-01,2015-06-10,f,t
3526,8169,220,2014-09-18,2015-07-13,f,t
3442,414,133,2014-12-04,2015-07-19,f,t
3575,8178,262,2015-01-09,,f,t
3578,4187,262,,,f,t
3568,8408,183,2015-01-13,,f,t
3548,8223,258,,,f,t
3640,8510,264,2014-07-07,,t,t
3641,8526,264,,2014-08-08,f,t
3642,6941,264,,,t,t
3643,7834,264,,,t,t
3644,6936,264,,,t,t
3645,4512,264,,,t,t
3646,8524,264,,,t,t
3647,4516,264,,,t,t
3648,1713,264,,,t,t
3649,9593,264,,,t,t
3650,8529,264,,,t,t
3651,9592,264,,,t,t
3652,9597,264,,,t,t
3653,4519,264,,,t,t
3654,8527,264,,,t,t
3655,4942,264,,,t,t
3656,8528,264,,,t,t
3657,8509,264,,,t,t
3658,5839,264,,,t,t
3659,8672,264,,,t,t
2262,96,58,2014-01-28,2015-02-22,f,t
1458,728,135,,2015-02-06,f,t
3347,331,253,2014-08-14,2015-01-02,f,t
2867,2289,171,2014-07-14,2015-01-07,f,t
3334,4092,171,2013-08-19,2014-11-13,f,t
3337,5595,171,2013-11-25,2014-11-13,f,t
3685,9492,253,,2014-12-24,f,t
3690,9684,206,,,f,t
3704,8785,268,2013-01-05,2013-05-11,f,t
3703,593,268,2013-01-03,2013-08-25,f,t
3705,7215,268,2013-05-11,2013-09-08,f,t
3708,2296,268,2013-08-01,,f,t
3711,5280,268,2013-08-25,,f,t
3707,2175,268,2013-06-30,2014-03-11,f,t
3710,515,268,2013-08-20,2014-03-11,f,t
3715,593,268,2014-03-10,2014-03-27,f,t
3716,2175,268,2014-04-18,2014-04-29,f,t
3718,9338,268,2014-07-06,2014-08-02,f,t
3719,9799,268,2014-07-06,2014-09-17,f,t
3721,4105,268,2014-07-24,2014-09-03,f,t
3709,910,268,2013-08-02,2014-02-10,f,t
3712,5101,268,2013-11-29,2014-12-23,f,t
3713,4152,268,2013-08-01,2014-12-23,f,t
3714,2121,268,2014-02-04,2014-12-23,f,t
3722,9444,268,,,f,t
3723,9770,268,,2014-09-17,f,t
3724,6182,268,,2014-09-17,f,t
3725,6183,268,,2014-09-17,f,t
3727,9770,191,,,f,t
2856,1103,219,2014-03-14,,f,t
2857,4391,219,2014-04-02,2015-03-09,f,t
2858,6306,219,2014-04-21,2015-03-09,f,t
2860,8078,219,,,f,t
3531,1104,219,2014-12-03,2015-01-11,f,t
3532,4557,219,2014-12-03,2015-03-09,f,t
3535,8601,219,2015-01-05,,f,t
3536,3954,219,2014-09-04,2015-03-09,f,t
3537,5235,219,2014-11-13,2015-03-09,f,t
3728,9770,219,2014-11-13,2015-03-09,f,t
3749,9299,219,2015-01-09,2015-03-09,f,t
3674,8590,267,,,f,t
3706,1017,268,2013-06-28,,f,t
3661,24,3,2015-02-22,2015-10-18,f,t
3693,1467,262,2015-03-02,,f,t
3665,6599,171,2015-01-07,2015-10-17,f,t
3666,2537,171,2015-01-13,2015-10-17,f,t
3335,8606,171,2013-08-19,2015-05-22,f,t
3668,6298,171,,2015-05-22,f,t
3662,96,1,2015-02-22,,f,t
3680,4138,253,,,f,t
3688,5203,12,2015-02-27,2015-12-08,f,t
3730,4158,269,,,f,t
3731,5479,269,,,f,t
3733,5475,269,,,f,t
3735,6467,269,,,f,t
3736,1224,269,,,f,t
3737,2117,269,,,f,t
3738,5331,269,,,f,t
3739,6911,269,,,f,t
3740,6912,269,,,f,t
3590,322,258,2015-02-05,2016-01-19,f,t
3534,5072,219,2014-12-12,2015-03-09,f,t
3672,202,267,2015-01-22,,f,t
3678,4677,253,,,f,t
3683,9228,253,,,f,t
3697,148,253,2015-02-27,2015-06-01,f,t
3747,4355,144,,,f,t
3587,410,258,,,f,t
3588,6296,258,,,f,t
3589,9453,258,,,f,t
3701,9759,258,,,f,t
3729,9799,144,,,f,t
3744,9824,144,,,f,t
3692,9706,96,,,f,t
3681,9682,253,,,f,t
3679,8097,253,,2016-03-29,f,t
3682,8586,253,,2016-03-29,f,t
3591,4444,196,2015-02-05,,f,t
3619,9661,252,,,f,t
3699,4277,100,2014-12-12,,f,t
3677,5741,181,,2016-07-01,f,t
3667,2270,171,2015-02-21,2016-09-18,f,t
3689,381,11,2015-02-27,2016-10-18,f,t
3687,1301,10,2015-02-27,,f,t
3698,889,205,,,f,t
3748,5847,259,2015-03-19,2016-12-02,f,t
3541,8352,256,,,t,f
3621,7958,263,2014-05-10,2015-09-12,f,t
3660,4134,144,2015-02-22,2017-01-06,f,t
3746,9826,144,,2017-01-06,f,t
3700,9758,174,,,f,t
3623,6183,263,,,f,t
3626,5280,263,,,f,t
3617,8948,257,,,f,t
3726,9345,268,,,f,t
3664,8,266,2015-02-13,2017-05-28,f,f
3585,349,213,,,f,t
3750,5408,219,2015-01-11,2015-03-09,f,t
3673,9450,267,,2018-04-17,f,t
3676,9673,267,,,f,t
3671,283,267,2015-01-22,2018-06-11,f,t
3622,957,263,,2019-04-15,f,t
3624,7601,263,,2019-04-23,f,t
3766,9852,131,,,f,f
3767,9852,57,,,f,f
3669,1098,267,2015-01-22,2015-03-27,f,t
3629,214,264,,2012-07-01,f,t
3694,978,262,2015-03-02,2015-04-11,f,t
3785,9984,264,,,t,t
2682,6150,181,2014-06-25,2015-04-13,f,t
1442,2560,3,,2015-04-13,f,t
2449,5094,138,2014-04-29,2015-04-14,f,t
3663,36,265,2015-02-11,2015-06-18,f,t
3696,9291,154,,2015-06-08,f,t
3686,5499,253,2015-01-02,2015-08-01,f,t
3734,5482,269,,,f,t
3787,10021,135,,,f,t
3813,8885,218,2014-09-21,,f,t
3812,9877,111,,2014-04-03,f,t
3916,3983,258,,,f,t
3828,10201,60,,,t,t
3819,4637,259,2015-01-02,2015-05-01,f,t
3832,5258,259,2015-01-21,2015-02-26,f,t
3833,3636,259,,2015-03-28,f,t
3839,9454,45,2015-05-07,,t,t
3845,205,171,2014-11-13,2015-01-13,f,t
3849,1104,171,2014-08-31,2014-11-13,f,t
3850,1101,45,,,t,t
3856,8031,191,2013-09-27,2014-09-30,f,f
3756,4109,270,2015-03-09,2015-05-01,f,t
3867,881,150,2015-07-02,,t,t
3868,881,203,2012-07-06,,f,t
3869,881,204,,2012-07-06,f,t
3834,152,267,2015-04-30,2015-07-03,f,t
3873,51,65,2010-10-18,,f,t
3877,10849,133,,,f,t
3878,10850,272,,,f,t
3835,88,267,2015-05-02,2015-07-10,f,t
3895,8888,154,,2015-06-08,f,t
3898,5980,41,2015-05-01,,t,t
3901,8298,276,,,t,t
3907,5289,276,,,t,t
3908,8299,276,,,t,t
3912,8418,276,2014-05-20,2015-05-01,f,t
3913,5208,276,,,f,t
3915,8297,276,,,t,f
1447,465,133,2013-02-06,2015-07-19,f,t
3797,153,133,2015-04-20,2015-07-19,f,t
3865,8886,133,2014-11-24,2015-07-19,f,t
3866,9436,133,2014-09-13,2015-07-19,f,t
3879,2170,133,2015-06-04,2015-07-19,f,t
3858,4109,249,2015-06-08,2015-08-12,f,t
3794,1709,1,2015-04-19,2015-08-25,f,t
3779,274,271,,,f,t
3798,6300,270,2015-04-22,2015-08-19,f,t
3919,8832,207,2015-06-01,,f,f
3769,89,89,2015-03-27,2015-09-22,f,t
3840,6219,262,2015-05-19,,f,t
3842,7824,262,2015-05-19,,f,t
3815,4,1,2015-04-27,2015-10-15,f,t
3846,205,171,2015-03-04,2015-10-17,f,t
3918,10942,171,,2015-10-17,f,t
3768,1663,14,2015-03-26,2015-10-30,f,t
3782,9960,253,,,f,t
3855,8031,249,2015-05-19,2015-10-02,f,f
3824,29,1,2015-05-04,2015-12-01,f,t
3818,105,10,2015-04-29,2015-12-01,f,t
3825,28,1,2015-05-05,2015-12-01,f,t
3795,157,7,2015-04-14,2015-12-02,f,t
3786,9986,196,,,f,t
3783,9985,196,,,f,t
3784,9596,196,,,f,t
3823,7375,205,2015-05-04,,f,t
3870,5602,249,2015-07-01,2016-01-15,f,t
3860,5635,275,2015-06-04,2016-01-23,f,t
3804,4948,272,2014-01-30,2016-01-26,f,t
3899,4198,89,2014-11-08,2016-02-02,f,t
3809,5072,272,2015-04-16,2015-07-11,f,t
3903,10007,276,,,f,t
3904,9397,276,,,f,t
3905,8102,276,,,f,t
3851,1625,253,2015-05-28,2016-01-02,f,t
3843,7666,205,2015-05-13,,f,t
3854,10615,258,,,f,f
3875,10835,258,,,f,t
3883,7936,189,,,f,t
3888,5275,273,2015-07-15,2016-04-19,f,t
3837,5109,256,2015-05-14,2016-05-19,f,t
3826,4735,10,2015-05-08,2016-05-24,f,t
3889,8376,275,2015-06-08,,f,t
3773,9918,271,,,f,t
3774,9579,271,,,f,t
3775,9025,271,,,f,t
3776,4944,271,,,f,t
3872,5568,166,2015-06-26,2016-06-17,f,t
3820,4637,267,2015-05-01,2016-06-19,f,t
3844,6040,150,2014-10-10,2016-07-06,f,t
3829,10337,253,,,f,t
3900,8418,196,2015-06-08,,f,t
3796,21,7,2015-04-20,2016-07-13,f,t
3789,4914,167,2014-01-17,,f,t
3800,7673,181,2015-04-24,2016-07-01,f,t
3864,6459,256,2015-06-29,2016-09-11,f,t
3847,1093,171,2015-05-12,2016-09-18,f,t
3853,5933,273,2015-05-19,2016-06-28,f,t
3884,7956,273,2015-07-15,2016-06-28,f,t
3848,4182,171,2015-05-12,2016-09-18,f,t
3777,1153,271,,,f,t
3778,5895,271,,,f,t
3780,5564,271,,,f,t
3781,9067,271,,,f,t
3910,4138,276,,2016-10-15,f,t
3821,2053,12,2015-05-08,2016-10-18,f,t
3822,1660,12,2015-05-08,2016-10-18,f,t
3831,6937,259,2015-01-20,2016-11-09,f,t
3817,12,1,2015-03-28,2016-11-21,f,t
3814,44,7,2015-04-24,,f,t
3917,3983,207,,,f,t
3792,6407,144,,2017-01-08,f,t
3772,214,249,2015-04-03,2017-01-16,f,t
3857,4049,249,2015-06-08,2017-01-16,f,t
3702,9649,144,,2017-01-06,f,t
3852,9243,257,,,f,t
3791,448,167,2014-06-14,,f,t
3827,10176,166,2014-11-02,2017-03-18,f,t
3902,8671,276,,2017-03-09,f,t
3862,10699,154,2015-05-12,2017-02-02,f,t
3882,10794,154,2015-01-01,2017-02-02,f,t
3802,6888,272,,,f,t
3803,625,272,,,f,t
3807,9307,272,,,f,t
3838,9961,259,,2017-06-17,f,t
3876,5592,176,,2016-06-01,f,t
3891,8888,275,2015-06-08,2017-06-10,f,t
3881,9863,275,2015-06-08,2017-02-05,f,t
3762,9228,270,2015-03-14,2015-08-31,f,t
3760,5235,270,2015-03-09,2015-08-31,f,t
3761,910,270,2015-03-12,2015-08-31,f,t
3793,4452,270,2015-04-18,2015-08-31,f,t
3752,5602,270,2015-03-09,2015-07-01,f,t
3764,9470,270,2015-03-09,2015-08-31,f,t
3763,5408,270,2015-03-09,2015-08-31,f,t
3892,1723,275,2015-06-08,,f,t
3893,9291,275,2015-07-15,,f,t
3896,5139,248,2015-04-15,2018-01-30,f,t
3863,5087,135,2015-06-29,2018-04-05,f,t
3788,4455,155,2015-04-15,2018-04-05,f,t
3874,8832,256,2015-07-07,2018-03-06,f,t
3805,8582,272,,2018-05-31,f,t
3806,8885,272,,2018-05-31,f,t
3906,8433,276,,,f,t
3914,6018,276,,,f,t
3771,4105,39,2015-03-28,2018-06-04,f,t
3859,310,274,2015-03-09,2015-07-20,f,t
3861,8983,166,,2015-07-21,f,t
3841,7166,262,2015-01-09,,f,t
3890,257,275,,,t,t
3930,11052,174,,,f,t
3790,2049,167,2014-04-10,2014-05-24,f,t
3931,2049,191,2014-06-04,2014-11-30,t,t
3111,5880,241,2014-06-29,,f,t
3871,215,205,2015-07-03,2015-08-08,f,t
3836,7419,111,2015-05-13,2015-08-08,f,t
3955,3539,278,,,f,t
3985,9444,280,2014-05-15,,f,t
1996,4552,174,2013-07-02,2015-08-08,f,t
1997,5297,174,2013-07-02,2015-08-08,f,t
1998,1563,174,2013-07-02,2015-08-08,f,t
3925,8983,264,2015-07-21,2016-03-29,f,t
3173,5111,45,2014-07-26,2015-08-07,f,t
3240,92,249,2014-09-25,2015-08-15,f,t
2614,5318,207,2014-03-01,,f,t
982,276,108,2011-03-01,2012-03-30,f,t
1516,276,41,2012-03-30,,t,t
3463,1748,3,2014-12-16,2015-04-19,f,t
4063,11343,213,,,t,t
3571,747,135,2015-01-27,2015-09-01,f,t
2263,1,105,2014-01-28,2015-08-31,f,t
3732,6127,269,2014-11-05,2015-04-06,f,t
4070,6127,165,,,f,t
4067,8106,105,,2016-01-02,f,t
3670,5355,267,2015-02-04,,f,t
17,247,1,2012-07-13,2015-09-12,f,t
3968,9444,270,2015-03-27,2015-08-28,f,t
240,189,33,,2015-08-10,f,t
4054,11340,282,,,f,t
3816,10115,154,2015-04-26,2015-09-09,f,t
3928,8064,262,,,f,t
4037,1172,3,,2015-10-19,f,f
4072,274,267,2015-07-02,2015-12-19,f,t
3962,8492,258,,2016-01-19,f,t
3979,5482,279,,,f,t
4033,4489,283,,2016-02-06,f,t
3998,7419,267,2015-08-08,2016-02-10,f,t
3958,6029,258,2015-01-20,,f,t
3976,8220,279,,,f,t
3977,9400,279,,,f,t
4077,152,261,2015-07-17,2015-09-01,f,t
4012,6330,282,,2016-02-01,f,t
4009,451,144,2015-01-19,2016-03-03,f,t
4075,7192,267,2015-07-23,2016-03-08,f,t
3929,10974,205,,,f,t
4005,10376,144,,,f,t
3959,10040,258,,,f,t
3960,9233,258,,,f,t
3961,7688,258,,,f,t
4010,8209,279,,,f,t
3978,9413,279,,2016-03-24,f,t
4066,8107,105,,2016-04-19,f,t
4000,761,273,2015-08-11,2016-04-22,f,t
4030,9475,283,,2016-04-03,f,t
4004,11092,144,,,f,t
4006,9499,144,,,f,t
3921,10943,142,,,f,t
4003,11149,196,2016-03-24,,f,t
3935,3984,277,,,f,t
3990,8991,280,,,f,t
4011,11166,279,,,f,t
3926,9990,138,2015-07-22,2016-06-17,f,t
3927,1894,182,2012-07-02,,f,t
4019,11199,283,,,f,t
3981,8223,279,,,f,t
4001,5309,273,2015-08-11,2016-06-28,f,t
3983,9338,280,2014-11-30,,f,t
4002,6150,150,2015-08-12,,f,t
3999,594,150,2015-08-10,,f,t
3992,7987,281,,2016-09-25,f,t
4007,8336,144,,2016-10-02,f,t
3993,5841,281,,,f,t
4040,11157,205,,,f,t
3994,8958,281,,2016-09-25,f,t
3995,2232,281,,2016-10-05,f,t
3996,5475,281,,2016-10-05,f,t
4014,10180,282,,,f,t
4065,10031,105,,,f,t
3924,773,155,2015-04-22,,f,t
3923,5094,155,2015-07-08,2016-07-08,f,t
4023,11197,283,,,f,t
4061,10558,283,,,f,t
4073,362,267,,2017-01-06,f,t
3922,9849,144,,2017-01-06,f,t
4008,8356,144,,2017-01-06,f,t
3984,2296,280,2014-11-23,2017-02-15,f,t
3991,9102,280,,2017-02-15,f,t
3986,5101,280,2015-02-25,,f,t
3988,8794,280,,,f,t
3989,2121,280,,,f,t
4078,414,249,2015-09-06,,f,t
4041,11275,261,,,f,t
3932,2049,277,,,f,t
3933,5176,277,,,f,t
3934,7167,277,,,f,t
3936,5983,277,2015-02-28,,f,t
4013,9469,282,,,f,t
4015,5852,282,,,f,t
4016,4129,282,,,f,t
4017,11058,282,,,f,t
4043,10539,282,,,f,t
4044,11327,282,,,f,t
4045,11326,282,,,f,t
4046,11330,282,,,f,t
4047,11329,282,,,f,t
3830,2213,259,2015-01-30,2015-08-28,f,t
3593,53,259,2015-02-06,2015-08-28,f,t
4085,8178,150,2015-09-20,,t,t
4095,2994,207,2014-05-01,2014-05-11,f,t
4096,2994,144,2014-05-11,2014-05-30,f,t
4097,2994,197,2014-05-30,2014-11-16,f,t
4098,2994,219,2014-11-16,2015-01-21,f,t
4099,2994,269,2015-01-21,2015-09-13,f,t
4112,422,256,2015-09-29,,t,t
2086,5604,167,,,f,t
4127,3608,275,2015-10-18,,t,t
3574,6925,262,2015-01-09,,f,t
3576,8684,262,,,f,t
3577,6318,262,,,f,t
3226,8532,154,2014-08-19,2015-06-08,f,t
4129,8532,275,2015-06-08,2015-10-18,f,t
372,251,39,2012-07-12,2015-10-10,f,t
4133,5202,205,2015-07-01,2015-10-03,f,t
269,261,38,2011-12-01,2015-10-14,f,t
255,35,35,,2015-10-15,f,t
1285,42,35,2013-01-15,2015-10-15,f,t
1286,86,35,2013-01-15,2015-10-15,f,t
4170,11182,354,2015-08-31,2015-10-22,f,t
4149,7197,159,,,t,t
4150,890,159,,,t,t
4151,1656,159,2015-06-25,,t,t
4152,5043,159,,,t,t
4154,5925,176,,,t,t
4155,9275,176,,,t,t
4168,11530,41,,,t,t
4175,4750,183,2015-11-17,,t,t
4177,2,14,2015-11-17,,t,t
4182,5640,253,2015-06-01,2015-11-04,f,t
4187,6127,171,2015-11-25,,f,t
4189,10057,286,2015-08-15,,t,t
4194,11362,286,2015-07-27,,t,t
4195,6347,286,2015-07-27,,f,t
4196,213,286,2015-07-27,2015-10-11,f,t
4124,213,256,2015-10-11,2015-11-30,f,t
1822,1978,9,,2015-11-26,f,t
4217,1305,1,,2015-12-01,f,t
6,56,1,2011-10-07,2015-12-01,f,t
3178,20,7,2014-07-31,2015-12-02,f,t
2458,1350,196,2014-01-22,,f,t
3612,4548,196,,,f,t
4163,10330,285,,2015-10-01,f,t
4224,9866,207,,,f,t
4139,35,259,2015-10-21,2016-01-19,f,t
4184,1,1,2015-11-24,2016-01-27,f,t
4183,75,89,2015-11-23,2016-02-02,f,t
4080,5111,168,2015-08-29,2016-03-07,f,t
4081,9434,168,2015-08-29,2016-03-07,f,t
4103,10738,283,,2016-03-08,f,t
4125,11460,258,,,f,t
4176,8227,181,2015-11-17,,f,t
4158,10994,283,2015-10-28,2016-05-11,f,t
4126,47,275,2015-10-18,2016-05-25,f,t
4157,92,259,2015-10-28,2016-06-01,f,t
4130,4393,150,2015-10-14,,f,t
4084,8410,150,2015-09-20,,f,t
4186,8031,89,2015-10-12,,f,f
4131,747,39,2015-10-10,,t,t
4088,11373,283,,,f,t
4192,1750,286,2015-07-27,2016-08-11,f,t
4159,10344,285,,,f,t
4132,4392,135,2015-10-05,2016-08-23,f,t
4083,1792,196,2015-08-12,2016-09-02,f,t
4137,6294,171,2015-08-26,2016-09-18,f,t
4086,8178,142,2014-12-08,,f,t
4135,6468,150,2015-10-14,2016-09-29,f,t
4136,9012,150,2015-10-14,2016-06-04,f,t
4161,11285,285,,,f,t
4215,29,10,2015-12-01,2016-10-18,f,t
4218,31,10,2015-12-02,2016-10-18,f,t
4219,2568,10,2015-12-02,2016-10-18,f,t
4140,9770,283,2015-10-26,,f,t
4180,6346,1,,2016-11-21,f,t
4185,24,1,2015-11-24,2016-11-21,f,t
4216,105,1,2015-12-01,2016-11-21,f,t
4223,195,1,2015-12-03,2016-11-21,f,t
4222,6347,7,2015-12-02,,f,t
4106,11414,283,,,f,t
4107,11415,283,,,f,t
4172,6173,220,,,f,t
4100,2994,144,2015-09-14,2016-09-03,f,t
4165,11208,285,,,f,t
4101,11402,283,,,f,t
4206,1184,288,,2017-02-15,f,t
4160,8590,285,,,f,t
4162,9226,285,,,f,t
4166,11529,285,,,f,t
4167,8593,285,,,f,t
4208,10051,288,,2017-02-17,f,t
4209,5237,288,,,f,t
4087,7679,154,2015-06-30,2017-02-02,f,t
4207,5480,288,,2017-03-15,f,t
4211,11125,288,,2017-03-15,f,t
4212,11104,288,,2017-03-15,f,t
4120,9487,284,,,f,t
4121,11443,284,,,f,t
4122,11442,284,,,f,t
4123,11445,284,,,f,t
4092,11392,282,,,f,t
4094,11397,282,,,f,t
4143,8056,166,,2017-03-18,f,t
4144,940,166,,2017-03-18,f,t
4147,8523,166,,2017-03-18,f,t
4118,10018,272,,,f,t
4237,1756,191,2014-07-24,2014-11-16,f,t
4249,2264,220,2015-12-08,,t,t
4359,9573,297,,,f,t
4260,11781,275,2015-06-08,,t,t
4349,9419,144,,,f,t
3326,5,105,2014-10-16,2016-01-06,f,t
2090,5414,135,2014-11-15,2016-01-10,f,t
4134,1709,247,2015-09-23,2016-01-14,f,t
4292,9688,283,,,f,t
3741,8574,269,,,f,t
3742,3111,269,,,f,t
3743,5055,269,,,f,f
4308,5053,294,,,t,t
4309,8220,294,,,t,t
4310,6913,294,,,t,t
4311,6911,294,,,t,t
4312,5054,294,,,t,t
4313,5055,294,,,t,t
4314,9811,294,,,t,t
4315,9176,294,,,t,t
4318,6912,294,,,t,t
2344,4584,192,2013-09-20,,f,t
4279,542,292,2016-01-15,2016-01-27,f,t
4280,184,292,2016-01-15,2016-01-27,f,t
4281,153,292,2016-01-15,2016-01-27,f,t
4284,5602,292,2016-01-15,2016-01-27,f,t
626,880,89,,2016-02-02,f,t
627,606,89,,,f,t
628,1010,89,,,f,t
4332,2213,259,2015-09-12,2016-02-04,f,t
4334,9025,295,,,f,t
4345,6029,256,,,t,t
4346,9823,256,,,t,t
4360,11906,297,,,t,t
4366,10296,297,,,t,t
4263,8980,273,2016-01-02,2016-06-28,f,t
4367,4735,12,,,f,t
3909,7329,276,,,f,t
3911,10402,276,,,f,t
4380,12063,159,,,t,t
4321,322,267,2016-01-19,2016-02-02,f,t
4383,1171,267,2015-06-18,2015-07-10,f,t
4384,4791,267,2015-12-01,,f,t
4250,4714,168,2015-12-02,2016-03-07,f,t
4323,1811,168,2014-03-27,2016-03-07,f,t
4262,8106,273,2016-01-02,2016-04-19,f,t
4272,1536,283,,2016-05-10,f,t
4371,7444,276,,,f,t
4232,7779,196,,,f,t
4363,3798,297,,,f,t
4241,978,207,2015-05-10,2016-05-26,f,t
4265,5481,290,,2016-06-16,f,t
4266,9217,290,,2016-06-16,f,t
4328,4948,135,2016-01-26,2016-07-01,f,t
4287,88,293,2016-01-05,,f,t
4288,757,293,2016-01-05,,f,t
4289,8575,293,2016-01-05,,f,t
4228,5609,196,,,f,t
4233,7505,196,,,f,t
4231,7138,196,,,f,t
4268,7613,290,,,f,t
4269,4633,290,,,f,t
4278,52,18,2016-01-13,2016-07-15,f,t
4335,336,295,,,f,t
4336,9220,295,,,f,t
4337,9533,295,,,f,t
4320,725,267,2016-01-17,,f,t
4294,8893,171,,2016-08-01,f,t
4252,655,289,2015-12-18,2016-08-01,f,t
4331,121,289,2016-02-01,2016-08-01,f,t
4297,1263,283,2016-01-19,2016-07-19,f,t
4327,7992,135,2016-01-26,2016-08-23,f,t
4261,5939,273,2015-12-28,2016-06-28,f,t
4285,11652,257,,,f,t
4238,1756,207,2014-11-16,2016-09-19,f,t
4341,4489,256,2016-02-06,,f,t
4290,6179,256,,2016-09-18,f,t
4325,1,10,2016-01-27,2016-10-18,f,t
4277,1709,12,2016-01-14,2016-10-18,f,t
4324,3,1,2016-01-27,,f,t
4304,11911,278,,,f,t
4374,1499,249,2016-02-18,2016-10-27,f,t
4298,35,7,2016-01-19,2016-11-03,f,t
4253,10330,289,2015-10-01,2016-10-31,f,t
4258,10542,289,2015-10-01,2016-10-31,f,t
4342,1192,267,2016-02-08,,f,t
4291,9866,1,,2016-11-21,f,t
4234,2170,19,2015-12-11,2016-12-23,f,t
4242,8834,207,2015-04-29,,f,t
4240,7375,207,2015-12-11,,f,t
4246,2381,207,,,f,t
4347,11610,144,,2017-01-08,f,t
4381,11486,220,,,f,t
4303,11909,189,2014-02-18,2014-05-06,f,t
4372,184,249,2016-02-17,2017-01-16,f,t
4357,11434,144,,2017-01-06,f,t
4305,6299,207,2016-01-08,2017-02-13,f,t
4373,140,249,2016-02-18,2017-02-14,f,t
4164,9269,285,,,f,t
4300,11103,280,,,f,t
4301,11908,280,,,f,t
4358,12101,280,,,f,t
4286,10718,257,,,f,t
